alfa,beta,po,time,distance
6.6,3.1,0.7000000000000001,0.30480122566223145,297.8
6.6,3.6,0.7000000000000001,0.18913416862487792,288.2
6.6,4.1,0.7000000000000001,0.1153029441833496,284.4
6.6,4.6,0.7000000000000001,0.25887141227722166,286.4
6.6,5.1,0.7000000000000001,0.195839786529541,279.8
6.6,5.6,0.7000000000000001,0.16516342163085937,291.4
6.6,6.1,0.7000000000000001,0.31857643127441404,284.2
6.6,6.6,0.7000000000000001,0.19793901443481446,284.8
6.6,7.1,0.7000000000000001,0.32746524810791017,283.0
6.6,7.6,0.7000000000000001,0.17455472946166992,293.6
6.6,8.1,0.7000000000000001,0.16456079483032227,281.2
6.6,8.6,0.7000000000000001,0.20657877922058104,289.6
6.6,9.1,0.7000000000000001,0.27216176986694335,281.6
6.6,9.6,0.7000000000000001,0.14208083152770995,286.4
7.1,0.1,0.7000000000000001,0.11562108993530273,291.6
7.1,0.6,0.7000000000000001,0.1892005443572998,293.6
7.1,1.1,0.7000000000000001,0.3829475402832031,290.4
7.1,1.6,0.7000000000000001,0.31221942901611327,287.8
7.1,2.1,0.7000000000000001,0.2019294261932373,295.8
7.1,2.6,0.7000000000000001,0.3412419319152832,290.6
7.1,3.1,0.7000000000000001,0.3823226451873779,283.6
7.1,3.6,0.7000000000000001,0.28722610473632815,286.4
7.1,4.1,0.7000000000000001,0.23658876419067382,291.6
7.1,4.6,0.7000000000000001,0.43747768402099607,289.8
7.1,5.1,0.7000000000000001,0.39109086990356445,290.2
7.1,5.6,0.7000000000000001,0.35569143295288086,287.6
7.1,6.1,0.7000000000000001,0.19886250495910646,292.2
7.1,6.6,0.7000000000000001,0.1622300624847412,284.6
7.1,7.1,0.7000000000000001,0.3973276138305664,295.8
7.1,7.6,0.7000000000000001,0.44876937866210936,291.4
7.1,8.1,0.7000000000000001,0.332399320602417,286.4
7.1,8.6,0.7000000000000001,0.20662074089050292,277.4
7.1,9.1,0.7000000000000001,0.2615382194519043,282.2
7.1,9.6,0.7000000000000001,0.17702655792236327,291.6
7.6,0.1,0.7000000000000001,0.6351385593414307,291.4
7.6,0.6,0.7000000000000001,0.3610869884490967,294.8
7.6,1.1,0.7000000000000001,0.4340844631195068,291.6
7.6,1.6,0.7000000000000001,0.43340115547180175,291.8
7.6,2.1,0.7000000000000001,0.20166416168212892,289.2
7.6,2.6,0.7000000000000001,0.5179569721221924,289.0
7.6,3.1,0.7000000000000001,0.6307328224182129,295.8
7.6,3.6,0.7000000000000001,0.1650761127471924,291.2
7.6,4.1,0.7000000000000001,0.4690992832183838,291.8
7.6,4.6,0.7000000000000001,0.33682918548583984,295.8
7.6,5.1,0.7000000000000001,0.5681658744812011,286.6
7.6,5.6,0.7000000000000001,0.30757770538330076,289.4
7.6,6.1,0.7000000000000001,0.7967288970947266,333.2
7.6,6.6,0.7000000000000001,0.362628173828125,291.0
7.6,7.1,0.7000000000000001,0.41194829940795896,292.0
7.6,7.6,0.7000000000000001,0.49723010063171386,287.4
7.6,8.1,0.7000000000000001,0.1120114803314209,293.4
7.6,8.6,0.7000000000000001,0.24700851440429689,287.0
7.6,9.1,0.7000000000000001,0.225823974609375,291.2
7.6,9.6,0.7000000000000001,0.3597540378570557,285.0
8.1,0.1,0.7000000000000001,0.16495285034179688,293.0
8.1,0.6,0.7000000000000001,0.7022658824920655,291.0
8.1,1.1,0.7000000000000001,0.437817907333374,287.6
8.1,1.6,0.7000000000000001,0.22859320640563965,286.2
8.1,2.1,0.7000000000000001,0.2866363525390625,293.6
8.1,2.6,0.7000000000000001,0.39695277214050295,296.4
8.1,3.1,0.7000000000000001,0.5843787670135498,283.4
8.1,3.6,0.7000000000000001,0.2888069152832031,288.6
8.1,4.1,0.7000000000000001,0.7231879711151123,290.6
8.1,4.6,0.7000000000000001,0.5720508098602295,289.8
8.1,5.1,0.7000000000000001,0.49051547050476074,293.4
8.1,5.6,0.7000000000000001,0.45588054656982424,294.4
8.1,6.1,0.7000000000000001,0.6731364250183105,288.8
8.1,6.6,0.7000000000000001,0.4004649639129639,286.2
8.1,7.1,0.7000000000000001,0.4983696460723877,286.2
8.1,7.6,0.7000000000000001,0.36404595375061033,292.2
8.1,8.1,0.7000000000000001,0.25725388526916504,290.6
8.1,8.6,0.7000000000000001,0.23952975273132324,267.4
8.1,9.1,0.7000000000000001,0.1585693359375,288.4
8.1,9.6,0.7000000000000001,0.6557668209075928,291.2
8.6,0.1,0.7000000000000001,0.7027089118957519,295.8
8.6,0.6,0.7000000000000001,0.5371170520782471,291.6
8.6,1.1,0.7000000000000001,0.546175193786621,291.6
8.6,1.6,0.7000000000000001,0.3268596649169922,291.4
8.6,2.1,0.7000000000000001,0.5339388847351074,291.6
8.6,2.6,0.7000000000000001,0.9063355922698975,289.2
8.6,3.1,0.7000000000000001,1.2602891445159912,289.2
8.6,3.6,0.7000000000000001,0.6159214496612548,291.2
8.6,4.1,0.7000000000000001,0.37340545654296875,289.2
8.6,4.6,0.7000000000000001,0.6115725040435791,291.6
8.6,5.1,0.7000000000000001,0.7505232334136963,291.4
8.6,5.6,0.7000000000000001,0.8723699569702148,289.6
8.6,6.1,0.7000000000000001,0.3554543018341064,291.4
8.6,6.6,0.7000000000000001,0.8945700645446777,308.6
8.6,7.1,0.7000000000000001,1.4235132217407227,328.2
8.6,7.6,0.7000000000000001,0.399247407913208,293.4
8.6,8.1,0.7000000000000001,0.47330222129821775,291.4
8.6,8.6,0.7000000000000001,0.44660015106201173,283.4
8.6,9.1,0.7000000000000001,0.5028244018554687,283.6
8.6,9.6,0.7000000000000001,0.5635759830474854,291.2
9.1,0.1,0.7000000000000001,0.9172595024108887,305.0
9.1,0.6,0.7000000000000001,1.759329080581665,385.2
9.1,1.1,0.7000000000000001,0.8465697288513183,311.4
9.1,1.6,0.7000000000000001,1.082237958908081,310.0
9.1,2.1,0.7000000000000001,1.0513206481933595,323.4
9.1,2.6,0.7000000000000001,0.6484744548797607,313.8
9.1,3.1,0.7000000000000001,1.3635260105133056,385.0
9.1,3.6,0.7000000000000001,0.5165427684783935,293.6
9.1,4.1,0.7000000000000001,1.38687105178833,333.4
9.1,4.6,0.7000000000000001,0.6157071113586425,310.0
9.1,5.1,0.7000000000000001,0.8072071075439453,293.6
9.1,5.6,0.7000000000000001,0.4804067611694336,310.8
9.1,6.1,0.7000000000000001,0.8873412609100342,313.2
9.1,6.6,0.7000000000000001,1.0040270328521728,332.2
9.1,7.1,0.7000000000000001,1.0186045169830322,293.6
9.1,7.6,0.7000000000000001,0.8298568248748779,336.8
9.1,8.1,0.7000000000000001,0.7800538063049316,310.0
9.1,8.6,0.7000000000000001,0.5691027164459228,293.6
9.1,9.1,0.7000000000000001,1.0220942974090577,310.2
9.1,9.6,0.7000000000000001,0.8412548542022705,313.8
9.6,0.1,0.7000000000000001,0.9324618816375733,329.8
9.6,0.6,0.7000000000000001,0.45403099060058594,289.6
9.6,1.1,0.7000000000000001,0.9786594867706299,311.0
9.6,1.6,0.7000000000000001,0.7811061859130859,301.8
9.6,2.1,0.7000000000000001,1.2573838710784913,362.4
9.6,2.6,0.7000000000000001,1.5276550769805908,310.4
9.6,3.1,0.7000000000000001,1.137757921218872,310.0
9.6,3.6,0.7000000000000001,0.687567949295044,289.6
9.6,4.1,0.7000000000000001,1.3225437641143798,369.8
9.6,4.6,0.7000000000000001,0.7720722675323486,297.8
9.6,5.1,0.7000000000000001,1.1141645431518554,332.2
9.6,5.6,0.7000000000000001,1.1457258701324462,311.4
9.6,6.1,0.7000000000000001,0.9840706825256348,332.8
9.6,6.6,0.7000000000000001,1.7798444271087646,389.0
9.6,7.1,0.7000000000000001,0.6273937702178956,289.0
9.6,7.6,0.7000000000000001,0.8497668743133545,352.0
9.6,8.1,0.7000000000000001,1.0916788101196289,335.6
9.6,8.6,0.7000000000000001,1.2805655002593994,354.6
9.6,9.1,0.7000000000000001,1.2506699562072754,293.4
9.6,9.6,0.7000000000000001,0.46681504249572753,291.6
0.1,0.1,0.8,0.12607035636901856,281.2
0.1,0.6,0.8,0.033111190795898436,275.4
0.1,1.1,0.8,0.07858963012695312,241.6
0.1,1.6,0.8,0.10551166534423828,287.6
0.1,2.1,0.8,0.07440748214721679,270.2
0.1,2.6,0.8,0.12477798461914062,276.6
0.1,3.1,0.8,0.07386360168457032,274.8
0.1,3.6,0.8,0.10589833259582519,272.0
0.1,4.1,0.8,0.12231593132019043,275.6
0.1,4.6,0.8,0.09105873107910156,275.0
0.1,5.1,0.8,0.04568037986755371,275.0
0.1,5.6,0.8,0.0798037052154541,283.2
0.1,6.1,0.8,0.15687808990478516,280.2
0.1,6.6,0.8,0.19092001914978027,274.4
0.1,7.1,0.8,0.07645354270935059,268.8
0.1,7.6,0.8,0.054465293884277344,254.4
0.1,8.1,0.8,0.13260283470153808,262.4
0.1,8.6,0.8,0.1364739418029785,281.2
0.1,9.1,0.8,0.051268911361694335,294.6
0.1,9.6,0.8,0.1239090919494629,279.0
0.6,0.1,0.8,0.09059829711914062,282.6
0.6,0.6,0.8,0.14986686706542968,279.4
0.6,1.1,0.8,0.07812151908874512,282.6
0.6,1.6,0.8,0.08339343070983887,278.8
0.6,2.1,0.8,0.1305091381072998,279.4
0.6,2.6,0.8,0.12057247161865234,287.8
0.6,3.1,0.8,0.13703885078430175,281.2
0.6,3.6,0.8,0.10072560310363769,278.6
0.6,4.1,0.8,0.08259367942810059,280.8
0.6,4.6,0.8,0.052322673797607425,285.2
0.6,5.1,0.8,0.04475193023681641,265.6
0.6,5.6,0.8,0.07581243515014649,287.8
0.6,6.1,0.8,0.08955111503601074,273.6
0.6,6.6,0.8,0.06183576583862305,275.8
0.6,7.1,0.8,0.09100069999694824,269.4
0.6,7.6,0.8,0.11811280250549316,287.8
0.6,8.1,0.8,0.051664876937866214,278.2
0.6,8.6,0.8,0.030710315704345702,275.0
0.6,9.1,0.8,0.0702134609222412,257.8
0.6,9.6,0.8,0.12945008277893066,255.8
1.1,0.1,0.8,0.054062175750732425,275.4
1.1,0.6,0.8,0.11316628456115722,276.0
1.1,1.1,0.8,0.05261807441711426,277.2
1.1,1.6,0.8,0.05888519287109375,271.4
1.1,2.1,0.8,0.04115252494812012,282.6
1.1,2.6,0.8,0.07409968376159667,262.4
1.1,3.1,0.8,0.08431978225708008,288.8
1.1,3.6,0.8,0.09693350791931152,275.0
1.1,4.1,0.8,0.05962495803833008,270.8
1.1,4.6,0.8,0.030910587310791014,289.4
1.1,5.1,0.8,0.08975987434387207,260.0
1.1,5.6,0.8,0.036502838134765625,277.0
1.1,6.1,0.8,0.05145587921142578,272.4
1.1,6.6,0.8,0.0913550853729248,265.8
1.1,7.1,0.8,0.05757870674133301,264.4
1.1,7.6,0.8,0.05321831703186035,292.2
1.1,8.1,0.8,0.10438261032104493,294.2
1.1,8.6,0.8,0.09282655715942383,280.0
1.1,9.1,0.8,0.09933452606201172,277.6
1.1,9.6,0.8,0.10153493881225586,277.0
1.6,0.1,0.8,0.07321138381958008,276.8
1.6,0.6,0.8,0.05225815773010254,275.4
1.6,1.1,0.8,0.16132535934448242,271.8
1.6,1.6,0.8,0.06383514404296875,277.6
1.6,2.1,0.8,0.06353845596313476,272.6
1.6,2.6,0.8,0.04245514869689941,286.8
1.6,3.1,0.8,0.06198339462280274,280.8
1.6,3.6,0.8,0.03554978370666504,289.8
1.6,4.1,0.8,0.04201011657714844,285.0
1.6,4.6,0.8,0.07080297470092774,285.2
1.6,5.1,0.8,0.05803232192993164,284.2
1.6,5.6,0.8,0.061151885986328126,282.0
1.6,6.1,0.8,0.05722064971923828,283.8
1.6,6.6,0.8,0.11356897354125976,285.8
1.6,7.1,0.8,0.059296703338623045,283.2
1.6,7.6,0.8,0.12366137504577637,276.4
1.6,8.1,0.8,0.016755294799804688,293.0
1.6,8.6,0.8,0.04468684196472168,285.6
1.6,9.1,0.8,0.08796491622924804,282.8
1.6,9.6,0.8,0.05404925346374512,265.2
2.1,0.1,0.8,0.07140913009643554,290.2
2.1,0.6,0.8,0.11729211807250976,274.8
2.1,1.1,0.8,0.028517818450927733,271.8
2.1,1.6,0.8,0.07460689544677734,278.8
2.1,2.1,0.8,0.07559804916381836,293.2
2.1,2.6,0.8,0.06522588729858399,290.6
2.1,3.1,0.8,0.02293839454650879,281.0
2.1,3.6,0.8,0.09773869514465332,279.2
2.1,4.1,0.8,0.10868878364562988,291.6
2.1,4.6,0.8,0.06609396934509278,286.2
2.1,5.1,0.8,0.07938785552978515,275.4
2.1,5.6,0.8,0.0885709285736084,278.0
2.1,6.1,0.8,0.07430243492126465,288.6
2.1,6.6,0.8,0.051462316513061525,276.4
2.1,7.1,0.8,0.08801894187927246,283.6
2.1,7.6,0.8,0.07599010467529296,277.8
2.1,8.1,0.8,0.2020383358001709,290.0
2.1,8.6,0.8,0.0723698616027832,272.8
2.1,9.1,0.8,0.1911245346069336,286.6
2.1,9.6,0.8,0.03221263885498047,285.2
2.6,0.1,0.8,0.0221405029296875,296.2
2.6,0.6,0.8,0.06988301277160644,290.6
2.6,1.1,0.8,0.024135637283325195,268.6
2.6,1.6,0.8,0.05786333084106445,291.6
2.6,2.1,0.8,0.07842912673950195,279.8
2.6,2.6,0.8,0.08107404708862305,283.6
2.6,3.1,0.8,0.033914804458618164,277.4
2.6,3.6,0.8,0.0402923583984375,283.4
2.6,4.1,0.8,0.043248891830444336,276.0
2.6,4.6,0.8,0.050127267837524414,289.2
2.6,5.1,0.8,0.16398310661315918,289.0
2.6,5.6,0.8,0.25214037895202634,274.6
2.6,6.1,0.8,0.11238360404968262,293.6
2.6,6.6,0.8,0.08836846351623535,267.6
2.6,7.1,0.8,0.08506302833557129,276.0
2.6,7.6,0.8,0.15478458404541015,275.8
2.6,8.1,0.8,0.03310980796813965,279.6
2.6,8.6,0.8,0.04288501739501953,291.4
2.6,9.1,0.8,0.039100265502929686,282.6
2.6,9.6,0.8,0.08796019554138183,289.6
3.1,0.1,0.8,0.07938518524169921,281.4
3.1,0.6,0.8,0.08217406272888184,284.4
3.1,1.1,0.8,0.04687337875366211,283.8
3.1,1.6,0.8,0.0718080997467041,280.8
3.1,2.1,0.8,0.07270693778991699,285.4
3.1,2.6,0.8,0.0326347827911377,292.8
3.1,3.1,0.8,0.04932079315185547,285.2
3.1,3.6,0.8,0.07380876541137696,282.0
3.1,4.1,0.8,0.1096013069152832,273.8
3.1,4.6,0.8,0.11229972839355469,282.6
3.1,5.1,0.8,0.08205256462097169,287.4
3.1,5.6,0.8,0.15232634544372559,271.6
3.1,6.1,0.8,0.19337992668151854,288.2
3.1,6.6,0.8,0.04740033149719238,289.2
3.1,7.1,0.8,0.194395112991333,283.0
3.1,7.6,0.8,0.1204643726348877,288.8
3.1,8.1,0.8,0.04069671630859375,273.0
3.1,8.6,0.8,0.06283202171325683,280.8
3.1,9.1,0.8,0.029115581512451173,294.0
3.1,9.6,0.8,0.02433438301086426,267.8
3.6,0.1,0.8,0.10134062767028809,285.8
3.6,0.6,0.8,0.10395989418029786,290.8
3.6,1.1,0.8,0.05166778564453125,283.0
3.6,1.6,0.8,0.14768710136413574,278.2
3.6,2.1,0.8,0.011473369598388673,291.2
3.6,2.6,0.8,0.03641195297241211,276.6
3.6,3.1,0.8,0.08796782493591308,291.0
3.6,3.6,0.8,0.08197999000549316,291.0
3.6,4.1,0.8,0.08521623611450195,285.2
3.6,4.6,0.8,0.03632640838623047,288.4
3.6,5.1,0.8,0.040314340591430665,286.6
3.6,5.6,0.8,0.04302482604980469,287.0
3.6,6.1,0.8,0.10910654067993164,278.6
3.6,6.6,0.8,0.09914040565490723,282.6
3.6,7.1,0.8,0.13634862899780273,286.2
3.6,7.6,0.8,0.09750504493713379,285.4
3.6,8.1,0.8,0.06403527259826661,287.8
3.6,8.6,0.8,0.05524907112121582,289.6
3.6,9.1,0.8,0.02572169303894043,278.8
3.6,9.6,0.8,0.10332412719726562,287.0
4.1,0.1,0.8,0.10258150100708008,283.6
4.1,0.6,0.8,0.06812801361083984,280.0
4.1,1.1,0.8,0.13528027534484863,281.2
4.1,1.6,0.8,0.06838979721069335,291.2
4.1,2.1,0.8,0.09560904502868653,288.6
4.1,2.6,0.8,0.06562180519104004,285.4
4.1,3.1,0.8,0.10303854942321777,269.2
4.1,3.6,0.8,0.11777148246765137,279.0
4.1,4.1,0.8,0.15677833557128906,274.0
4.1,4.6,0.8,0.10723657608032226,295.2
4.1,5.1,0.8,0.09015250205993652,295.0
4.1,5.6,0.8,0.05864439010620117,293.4
4.1,6.1,0.8,0.0773930549621582,286.2
4.1,6.6,0.8,0.049687433242797854,282.6
4.1,7.1,0.8,0.02254014015197754,281.0
4.1,7.6,0.8,0.022350311279296875,269.8
4.1,8.1,0.8,0.20477452278137206,277.8
4.1,8.6,0.8,0.2057730197906494,282.2
4.1,9.1,0.8,0.0542482852935791,285.0
4.1,9.6,0.8,0.022427845001220702,262.2
4.6,0.1,0.8,0.13254184722900392,292.2
4.6,0.6,0.8,0.196281099319458,293.0
4.6,1.1,0.8,0.1348905086517334,292.4
4.6,1.6,0.8,0.10331835746765136,285.0
4.6,2.1,0.8,0.14116930961608887,290.0
4.6,2.6,0.8,0.07914752960205078,289.8
4.6,3.1,0.8,0.10650844573974609,292.0
4.6,3.6,0.8,0.09035873413085938,279.8
4.6,4.1,0.8,0.10212006568908691,294.0
4.6,4.6,0.8,0.1316882610321045,278.2
4.6,5.1,0.8,0.05864949226379394,285.8
4.6,5.6,0.8,0.058173179626464844,292.4
4.6,6.1,0.8,0.10948829650878907,292.4
4.6,6.6,0.8,0.05326261520385742,283.8
4.6,7.1,0.8,0.05664944648742676,290.0
4.6,7.6,0.8,0.03011288642883301,274.6
4.6,8.1,0.8,0.029524564743041992,277.0
4.6,8.6,0.8,0.03450179100036621,284.2
4.6,9.1,0.8,0.11493854522705078,286.8
4.6,9.6,0.8,0.15947966575622557,272.8
5.1,0.1,0.8,0.2015753746032715,286.2
5.1,0.6,0.8,0.10672125816345215,281.8
5.1,1.1,0.8,0.15757360458374023,291.4
5.1,1.6,0.8,0.26390657424926756,279.8
5.1,2.1,0.8,0.18989167213439942,286.0
5.1,2.6,0.8,0.20087528228759766,288.2
5.1,3.1,0.8,0.12326445579528808,284.4
5.1,3.6,0.8,0.07839846611022949,280.2
5.1,4.1,0.8,0.08307137489318847,285.4
5.1,4.6,0.8,0.0653615951538086,292.2
5.1,5.1,0.8,0.07222390174865723,279.4
5.1,5.6,0.8,0.042824745178222656,291.8
5.1,6.1,0.8,0.12132349014282226,282.8
5.1,6.6,0.8,0.10333828926086426,278.2
5.1,7.1,0.8,0.13776745796203613,287.2
5.1,7.6,0.8,0.02053823471069336,284.6
5.1,8.1,0.8,0.08716793060302734,279.6
5.1,8.6,0.8,0.027127552032470702,280.8
5.1,9.1,0.8,0.06961383819580078,288.2
5.1,9.6,0.8,0.11900029182434083,275.8
5.6,0.1,0.8,0.21201376914978026,287.0
5.6,0.6,0.8,0.1724613666534424,291.6
5.6,1.1,0.8,0.09075732231140136,290.0
5.6,1.6,0.8,0.15620298385620118,291.4
5.6,2.1,0.8,0.1584329128265381,288.0
5.6,2.6,0.8,0.08785037994384766,292.4
5.6,3.1,0.8,0.09616060256958008,290.0
5.6,3.6,0.8,0.09074888229370118,280.0
5.6,4.1,0.8,0.12426776885986328,289.2
5.6,4.6,0.8,0.027728271484375,292.2
5.6,5.1,0.8,0.04507589340209961,289.4
5.6,5.6,0.8,0.06540188789367676,276.0
5.6,6.1,0.8,0.057753705978393556,287.2
5.6,6.6,0.8,0.05704765319824219,287.0
5.6,7.1,0.8,0.024541139602661133,278.4
5.6,7.6,0.8,0.03669505119323731,291.6
5.6,8.1,0.8,0.05725231170654297,284.6
5.6,8.6,0.8,0.0795814037322998,285.4
5.6,9.1,0.8,0.04755821228027344,291.2
5.6,9.6,0.8,0.04234566688537598,287.4
6.1,0.1,0.8,0.19409852027893065,293.4
6.1,0.6,0.8,0.07800545692443847,287.0
6.1,1.1,0.8,0.16477351188659667,282.6
6.1,1.6,0.8,0.27039484977722167,294.2
6.1,2.1,0.8,0.1691133975982666,289.6
6.1,2.6,0.8,0.2726529598236084,282.2
6.1,3.1,0.8,0.09359269142150879,283.6
6.1,3.6,0.8,0.07640166282653808,295.4
6.1,4.1,0.8,0.06501989364624024,294.8
6.1,4.6,0.8,0.055858278274536134,290.6
6.1,5.1,0.8,0.07001175880432128,278.2
6.1,5.6,0.8,0.13903365135192872,292.2
6.1,6.1,0.8,0.04993414878845215,278.2
6.1,6.6,0.8,0.09185547828674316,279.6
6.1,7.1,0.8,0.038490676879882814,277.2
6.1,7.6,0.8,0.08807129859924316,277.8
6.1,8.1,0.8,0.08557205200195313,288.4
6.1,8.6,0.8,0.03849658966064453,275.8
6.1,9.1,0.8,0.06942038536071778,278.8
6.1,9.6,0.8,0.23228635787963867,290.0
6.6,0.1,0.8,0.3969681739807129,291.6
6.6,0.6,0.8,0.17753186225891113,284.0
6.6,1.1,0.8,0.1450176239013672,290.2
6.6,1.6,0.8,0.19607963562011718,293.0
6.6,2.1,0.8,0.18349142074584962,286.2
6.6,2.6,0.8,0.21854643821716307,290.4
6.6,3.1,0.8,0.11807985305786133,285.0
6.6,3.6,0.8,0.23576946258544923,289.6
6.6,4.1,0.8,0.11695137023925781,291.2
6.6,4.6,0.8,0.1069291114807129,280.6
6.6,5.1,0.8,0.048819875717163085,280.2
6.6,5.6,0.8,0.19182839393615722,282.2
6.6,6.1,0.8,0.0909754753112793,286.4
6.6,6.6,0.8,0.08341636657714843,283.8
6.6,7.1,0.8,0.0454801082611084,288.4
6.6,7.6,0.8,0.06386198997497558,288.2
6.6,8.1,0.8,0.04280004501342773,276.2
6.6,8.6,0.8,0.02194204330444336,286.4
6.6,9.1,0.8,0.044675016403198244,288.6
6.6,9.6,0.8,0.06503019332885743,280.6
7.1,0.1,0.8,0.1978076934814453,295.6
7.1,0.6,0.8,0.2918109893798828,291.6
7.1,1.1,0.8,0.13194522857666016,282.4
7.1,1.6,0.8,0.15372753143310547,279.8
7.1,2.1,0.8,0.2775625228881836,292.2
7.1,2.6,0.8,0.18690094947814942,291.4
7.1,3.1,0.8,0.13975062370300292,289.0
7.1,3.6,0.8,0.2162931442260742,284.8
7.1,4.1,0.8,0.11282787322998047,293.6
7.1,4.6,0.8,0.13871703147888184,293.6
7.1,5.1,0.8,0.08123941421508789,295.2
7.1,5.6,0.8,0.1089085578918457,288.8
7.1,6.1,0.8,0.05325770378112793,285.6
7.1,6.6,0.8,0.10229907035827637,276.2
7.1,7.1,0.8,0.11562228202819824,285.2
7.1,7.6,0.8,0.04054574966430664,272.6
7.1,8.1,0.8,0.09153623580932617,288.0
7.1,8.6,0.8,0.06841707229614258,283.8
7.1,9.1,0.8,0.07200784683227539,277.2
7.1,9.6,0.8,0.043284368515014646,279.0
7.6,0.1,0.8,0.36278352737426756,289.8
7.6,0.6,0.8,0.5671113491058349,289.2
7.6,1.1,0.8,0.13303589820861816,291.2
7.6,1.6,0.8,0.21553487777709962,289.0
7.6,2.1,0.8,0.22789382934570312,292.2
7.6,2.6,0.8,0.08257045745849609,290.6
7.6,3.1,0.8,0.4425836086273193,294.0
7.6,3.6,0.8,0.2676548957824707,285.0
7.6,4.1,0.8,0.17534260749816893,290.0
7.6,4.6,0.8,0.24783143997192383,295.8
7.6,5.1,0.8,0.20304255485534667,288.6
7.6,5.6,0.8,0.058995532989501956,276.2
7.6,6.1,0.8,0.1519476890563965,285.4
7.6,6.6,0.8,0.07553739547729492,289.2
7.6,7.1,0.8,0.0763017177581787,286.2
7.6,7.6,0.8,0.0773993968963623,292.6
7.6,8.1,0.8,0.04221253395080567,284.4
7.6,8.6,0.8,0.09785323143005371,280.6
7.6,9.1,0.8,0.07875027656555175,280.6
7.6,9.6,0.8,0.1185840129852295,275.2
8.1,0.1,0.8,0.33060717582702637,289.8
8.1,0.6,0.8,0.5299373626708984,288.4
8.1,1.1,0.8,0.4695634365081787,282.8
8.1,1.6,0.8,0.4013194561004639,290.6
8.1,2.1,0.8,0.3364560604095459,291.6
8.1,2.6,0.8,0.5812281608581543,286.4
8.1,3.1,0.8,0.3671266555786133,287.8
8.1,3.6,0.8,0.2941793918609619,291.4
8.1,4.1,0.8,0.20135126113891602,291.0
8.1,4.6,0.8,0.21562323570251465,294.8
8.1,5.1,0.8,0.22999958992004393,287.4
8.1,5.6,0.8,0.08936071395874023,279.2
8.1,6.1,0.8,0.11069655418395996,286.4
8.1,6.6,0.8,0.08019285202026367,282.2
8.1,7.1,0.8,0.1480034828186035,290.4
8.1,7.6,0.8,0.09433708190917969,285.0
8.1,8.1,0.8,0.08218812942504883,288.2
8.1,8.6,0.8,0.06342244148254395,283.8
8.1,9.1,0.8,0.10652179718017578,282.8
8.1,9.6,0.8,0.08358259201049804,289.6
8.6,0.1,0.8,0.48509602546691893,291.6
8.6,0.6,0.8,0.7256680965423584,293.6
8.6,1.1,0.8,0.49567341804504395,295.8
8.6,1.6,0.8,0.5832343101501465,293.6
8.6,2.1,0.8,0.3935541152954102,293.6
8.6,2.6,0.8,0.13942575454711914,277.8
8.6,3.1,0.8,0.3460819244384766,284.2
8.6,3.6,0.8,0.20366258621215821,279.8
8.6,4.1,0.8,0.5168115139007569,308.2
8.6,4.6,0.8,0.7128939151763916,289.6
8.6,5.1,0.8,0.2950164794921875,289.6
8.6,5.6,0.8,0.1926795482635498,282.0
8.6,6.1,0.8,0.1336545467376709,279.2
8.6,6.6,0.8,0.14540562629699708,279.6
8.6,7.1,0.8,0.07599682807922363,278.2
8.6,7.6,0.8,0.13303818702697753,269.6
8.6,8.1,0.8,0.10991034507751465,288.6
8.6,8.6,0.8,0.17253465652465821,285.8
8.6,9.1,0.8,0.20883989334106445,282.4
8.6,9.6,0.8,0.11129636764526367,285.0
9.1,0.1,0.8,0.33251156806945803,291.8
9.1,0.6,0.8,1.532901906967163,369.0
9.1,1.1,0.8,0.4434335708618164,293.6
9.1,1.6,0.8,0.5351778984069824,289.8
9.1,2.1,0.8,0.6408967971801758,310.2
9.1,2.6,0.8,1.2901418209075928,339.0
9.1,3.1,0.8,0.6351089477539062,284.2
9.1,3.6,0.8,0.5188132286071777,291.6
9.1,4.1,0.8,0.43682174682617186,289.4
9.1,4.6,0.8,0.23161077499389648,289.4
9.1,5.1,0.8,0.21483216285705567,287.2
9.1,5.6,0.8,0.7787117004394531,283.0
9.1,6.1,0.8,0.38516998291015625,286.4
9.1,6.6,0.8,0.11907920837402344,274.0
9.1,7.1,0.8,0.33969364166259763,281.2
9.1,7.6,0.8,0.12386493682861328,290.2
9.1,8.1,0.8,0.11948027610778808,288.2
9.1,8.6,0.8,0.24374637603759766,279.6
9.1,9.1,0.8,0.10511913299560546,284.2
9.1,9.6,0.8,0.25692176818847656,290.6
9.6,0.1,0.8,1.0041090488433837,334.6
9.6,0.6,0.8,0.9067662715911865,319.0
9.6,1.1,0.8,1.2337002277374267,350.2
9.6,1.6,0.8,0.6007937431335449,293.6
9.6,2.1,0.8,1.3631616592407227,375.6
9.6,2.6,0.8,1.3340273380279541,340.0
9.6,3.1,0.8,0.9650269031524659,379.0
9.6,3.6,0.8,1.0222655296325684,322.6
9.6,4.1,0.8,1.2556495666503906,355.2
9.6,4.6,0.8,0.6151484966278076,282.8
9.6,5.1,0.8,0.3805814743041992,290.0
9.6,5.6,0.8,0.47912211418151857,274.8
9.6,6.1,0.8,0.7027149200439453,290.6
9.6,6.6,0.8,0.2599147319793701,279.2
9.6,7.1,0.8,0.33170671463012696,293.0
9.6,7.6,0.8,0.33889379501342776,279.8
9.6,8.1,0.8,0.20505175590515137,285.0
9.6,8.6,0.8,0.1232767105102539,287.0
9.6,9.1,0.8,0.12226548194885253,288.4
